launch_date,vehicle,mission_name,orbit,outcome,source,launch_site,lat,lon,label
,"Cellphone-compatible broadband constellation. Each satellite is a similar size and weight to its 1,500-kilogram (3,300 lb) BlueWalker 3 prototype and have a 64-square-meter (690 sq ft) phased array antenna.","Cellphone-compatible broadband constellation. Each satellite is a similar size and weight to its 1,500-kilogram (3,300 lb) BlueWalker 3 prototype and have a 64-square-meter (690 sq ft) phased array antenna.","Cellphone-compatible broadband constellation. Each satellite is a similar size and weight to its 1,500-kilogram (3,300 lb) BlueWalker 3 prototype and have a 64-square-meter (690 sq ft) phased array antenna.","Cellphone-compatible broadband constellation. Each satellite is a similar size and weight to its 1,500-kilogram (3,300 lb) BlueWalker 3 prototype and have a 64-square-meter (690 sq ft) phased array antenna.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-09-13 01:45:00,F9 B5 B1071‑18,Starlink: Group 9-6 (21 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 21 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-09-17 22:50:00,F9 B5 B1067‑22,Galileo-L13 (FOC FM26 & FM32),MEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Second and last launch of Galileo navigation satellites on Falcon 9. Originally planned to launch on Soyuz, but canceled after the Russian invasion of Ukraine. Launch was shifted to the new Ariane 6 rocket, but the program was delayed.[175] On the previous Galileo launch, the booster was expended due to a lack of fuel for a landing. However, that launch provided data that allowed SpaceX to make design and operational changes to recover the booster on this launch. The company said this landing attempt would test the bounds of recovery.[174]","Second and last launch of Galileo navigation satellites on Falcon 9. Originally planned to launch on Soyuz, but canceled after the Russian invasion of Ukraine. Launch was shifted to the new Ariane 6 rocket, but the program was delayed.[175] On the previous Galileo launch, the booster was expended due to a lack of fuel for a landing. However, that launch provided data that allowed SpaceX to make design and operational changes to recover the booster on this launch. The company said this landing attempt would test the bounds of recovery.[174]","Second and last launch of Galileo navigation satellites on Falcon 9. Originally planned to launch on Soyuz, but canceled after the Russian invasion of Ukraine. Launch was shifted to the new Ariane 6 rocket, but the program was delayed.[175] On the previous Galileo launch, the booster was expended due to a lack of fuel for a landing. However, that launch provided data that allowed SpaceX to make design and operational changes to recover the booster on this launch. The company said this landing attempt would test the bounds of recovery.[174]","Second and last launch of Galileo navigation satellites on Falcon 9. Originally planned to launch on Soyuz, but canceled after the Russian invasion of Ukraine. Launch was shifted to the new Ariane 6 rocket, but the program was delayed.[175] On the previous Galileo launch, the booster was expended due to a lack of fuel for a landing. However, that launch provided data that allowed SpaceX to make design and operational changes to recover the booster on this launch. The company said this landing attempt would test the bounds of recovery.[174]",SpaceX,Cape Canaveral,28.5721,-80.648,0
2024-09-20 13:50:00,F9 B5 B1075‑13,Starlink: Group 9-17 (20 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 20 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 20 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 20 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 20 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-09-25 04:01:00,F9 B5 B1081‑10,Starlink: Group 9-8 (20 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 20 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 20 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 20 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 20 Starlink v2 mini satellites, including 13 with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-09-28 17:17:00,F9 B5 B1085‑2,Crew-9 (Crew Dragon C212-4 Freedom),LEO (ISS),Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Long-duration mission to the International Space Station (ISS). First crewed mission to launch from SLC-40.[180] The launch carried two members of the Expedition 72 crew, Nick Hague and Aleksandr Gorbunov, along with a small amount of cargo to the ISS.[179] Due to technical issues with the Boeing Starliner Calypso the crew complement of the launch was reduced down to two and Barry E. Wilmore and Sunita Williams, the crew of the Boeing Crew Flight Test, joined the Crew-9 and Expedition 72 crew complement.[181] The second stage experienced an off-nominal deorbit burn that ran for an extra 500 milliseconds, and while it landed safely in the ocean, it landed short of the targeted area.[182] SpaceX said they would temporarily halt launches while time was spent understanding the root cause. Several days later the FAA said they would require an investigation into the failure before issuing a return to flight for the Falcon 9. It marked the third time in a span of three months that the Falcon 9 suffered an anomaly temporarily stopping launches.[183][184] On October 11, the FAA approved the Falcon 9 to return to flight for low-Earth orbit missions, after granting approval for the Hera launch due to its heliocentric orbit.[185]","Long-duration mission to the International Space Station (ISS). First crewed mission to launch from SLC-40.[180] The launch carried two members of the Expedition 72 crew, Nick Hague and Aleksandr Gorbunov, along with a small amount of cargo to the ISS.[179] Due to technical issues with the Boeing Starliner Calypso the crew complement of the launch was reduced down to two and Barry E. Wilmore and Sunita Williams, the crew of the Boeing Crew Flight Test, joined the Crew-9 and Expedition 72 crew complement.[181] The second stage experienced an off-nominal deorbit burn that ran for an extra 500 milliseconds, and while it landed safely in the ocean, it landed short of the targeted area.[182] SpaceX said they would temporarily halt launches while time was spent understanding the root cause. Several days later the FAA said they would require an investigation into the failure before issuing a return to flight for the Falcon 9. It marked the third time in a span of three months that the Falcon 9 suffered an anomaly temporarily stopping launches.[183][184] On October 11, the FAA approved the Falcon 9 to return to flight for low-Earth orbit missions, after granting approval for the Hera launch due to its heliocentric orbit.[185]","Long-duration mission to the International Space Station (ISS). First crewed mission to launch from SLC-40.[180] The launch carried two members of the Expedition 72 crew, Nick Hague and Aleksandr Gorbunov, along with a small amount of cargo to the ISS.[179] Due to technical issues with the Boeing Starliner Calypso the crew complement of the launch was reduced down to two and Barry E. Wilmore and Sunita Williams, the crew of the Boeing Crew Flight Test, joined the Crew-9 and Expedition 72 crew complement.[181] The second stage experienced an off-nominal deorbit burn that ran for an extra 500 milliseconds, and while it landed safely in the ocean, it landed short of the targeted area.[182] SpaceX said they would temporarily halt launches while time was spent understanding the root cause. Several days later the FAA said they would require an investigation into the failure before issuing a return to flight for the Falcon 9. It marked the third time in a span of three months that the Falcon 9 suffered an anomaly temporarily stopping launches.[183][184] On October 11, the FAA approved the Falcon 9 to return to flight for low-Earth orbit missions, after granting approval for the Hera launch due to its heliocentric orbit.[185]","Long-duration mission to the International Space Station (ISS). First crewed mission to launch from SLC-40.[180] The launch carried two members of the Expedition 72 crew, Nick Hague and Aleksandr Gorbunov, along with a small amount of cargo to the ISS.[179] Due to technical issues with the Boeing Starliner Calypso the crew complement of the launch was reduced down to two and Barry E. Wilmore and Sunita Williams, the crew of the Boeing Crew Flight Test, joined the Crew-9 and Expedition 72 crew complement.[181] The second stage experienced an off-nominal deorbit burn that ran for an extra 500 milliseconds, and while it landed safely in the ocean, it landed short of the targeted area.[182] SpaceX said they would temporarily halt launches while time was spent understanding the root cause. Several days later the FAA said they would require an investigation into the failure before issuing a return to flight for the Falcon 9. It marked the third time in a span of three months that the Falcon 9 suffered an anomaly temporarily stopping launches.[183][184] On October 11, the FAA approved the Falcon 9 to return to flight for low-Earth orbit missions, after granting approval for the Hera launch due to its heliocentric orbit.[185]",SpaceX,Cape Canaveral,28.5721,-80.648,0
2024-10-07 14:52:00,F9 B5 B1061‑23,Hera,Heliocentric,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Hera is a European Space Agency mission under its Space Safety program. Its primary goal is to study the aftermath of NASA's DART mission, which intentionally collided with the Didymos binary asteroid system. By analyzing the crater formed and the momentum transferred during the impact, Hera will help validate the kinetic impact method as a potential strategy for deflecting a near-Earth asteroid on a collision course with Earth. The mission will provide data on the efficiency of this technique. It also carries two nano-satellite CubeSats, called Milani and Juventas. This was the second booster to complete its 23rd flight. Although the Falcon 9 remained unable to launch following the Crew-9 mishap, the FAA granted an exemption for the Hera launch, as it did not involve a second-stage reentry.[187] First stage was expended because all of its performance were needed to go to the heliocentric orbit.","Hera is a European Space Agency mission under its Space Safety program. Its primary goal is to study the aftermath of NASA's DART mission, which intentionally collided with the Didymos binary asteroid system. By analyzing the crater formed and the momentum transferred during the impact, Hera will help validate the kinetic impact method as a potential strategy for deflecting a near-Earth asteroid on a collision course with Earth. The mission will provide data on the efficiency of this technique. It also carries two nano-satellite CubeSats, called Milani and Juventas. This was the second booster to complete its 23rd flight. Although the Falcon 9 remained unable to launch following the Crew-9 mishap, the FAA granted an exemption for the Hera launch, as it did not involve a second-stage reentry.[187] First stage was expended because all of its performance were needed to go to the heliocentric orbit.","Hera is a European Space Agency mission under its Space Safety program. Its primary goal is to study the aftermath of NASA's DART mission, which intentionally collided with the Didymos binary asteroid system. By analyzing the crater formed and the momentum transferred during the impact, Hera will help validate the kinetic impact method as a potential strategy for deflecting a near-Earth asteroid on a collision course with Earth. The mission will provide data on the efficiency of this technique. It also carries two nano-satellite CubeSats, called Milani and Juventas. This was the second booster to complete its 23rd flight. Although the Falcon 9 remained unable to launch following the Crew-9 mishap, the FAA granted an exemption for the Hera launch, as it did not involve a second-stage reentry.[187] First stage was expended because all of its performance were needed to go to the heliocentric orbit.","Hera is a European Space Agency mission under its Space Safety program. Its primary goal is to study the aftermath of NASA's DART mission, which intentionally collided with the Didymos binary asteroid system. By analyzing the crater formed and the momentum transferred during the impact, Hera will help validate the kinetic impact method as a potential strategy for deflecting a near-Earth asteroid on a collision course with Earth. The mission will provide data on the efficiency of this technique. It also carries two nano-satellite CubeSats, called Milani and Juventas. This was the second booster to complete its 23rd flight. Although the Falcon 9 remained unable to launch following the Crew-9 mishap, the FAA granted an exemption for the Hera launch, as it did not involve a second-stage reentry.[187] First stage was expended because all of its performance were needed to go to the heliocentric orbit.",SpaceX,Cape Canaveral,28.5721,-80.648,1
